time,battery,altitude,pressure,magX,magY,magZ,rotX,rotY,rotZ,ax,ay,az,vx,vy,vz,motor1,motor2,motor3,motor4,lat,lng,elevation,nbsat
1631795352.18489,60,1412,99770,357.09375,124.03125,-42.609375,418.0,-1578.0,-11807.0,20.050750732421875,176.34422302246094,-1090.5372314453125,-152.99966430664062,2.0345304012298584,0.0,237,193,224,215,0.0,0.0,0.0,0
1631795352.201938,60,1354,99773,363.9609375,151.59375,-21.3046875,-1675.0,-51.0,-11900.0,15.320452690124512,169.61817932128906,-1102.7222900390625,-96.68838500976562,-4.792200088500977,0.0,237,184,228,235,0.0,0.0,0.0,0
1631795352.236763,60,1313,99782,360.52734375,127.4765625,-39.05859375,-2001.0,158.0,-12189.0,10.96807861328125,179.94497680664062,-1103.0289306640625,-162.67279052734375,-39.089542388916016,0.0,234,199,218,239,0.0,0.0,0.0,0
1631795352.48818,60,1284,99782,360.52734375,141.2578125,-31.95703125,-1336.0,-1474.0,-12459.0,23.350223541259766,205.89259338378906,-1129.09814453125,-170.77210998535156,-6.190398693084717,0.0,241,200,225,228,0.0,0.0,0.0,0
1631795352.64496,60,1250,99785,357.09375,172.265625,-49.7109375,-1756.0,-2111.0,-12839.0,40.92731857299805,161.9310760498047,-1150.5211181640625,-121.30924987792969,-72.90768432617188,0.0,246,196,224,239,0.0,0.0,0.0,0
1631795352.655488,60,1239,99790,350.2265625,151.59375,-42.609375,-1143.0,-1524.0,-13147.0,18.48285484313965,151.7073211669922,-1113.0626220703125,-86.56744384765625,-108.19047546386719,0.0,241,197,220,239,0.0,0.0,0.0,0
1631795352.731846,60,1236,99779,346.79296875,148.1484375,-31.95703125,-693.0,-1032.0,-13312.0,8.440360069274902,185.1269989013672,-1120.7513427734375,-63.895896911621094,-124.34496307373047,0.0,235,198,219,241,0.0,0.0,0.0,0
1631795352.901014,60,1243,99785,350.2265625,151.59375,-35.5078125,-226.0,-668.0,-13250.0,-1.4329942464828491,190.16763305664062,-1092.7645263671875,-71.8786392211914,-130.31332397460938,0.0,237,188,229,232,0.0,0.0,0.0,0
1631795353.006189,60,1257,99785,353.66015625,155.0390625,-31.95703125,738.0,-1270.0,-12950.0,-17.28325653076172,181.97837829589844,-1079.632080078125,-84.37496185302734,-114.88056182861328,0.0,243,188,226,226,0.0,0.0,0.0,0
1631795353.131548,60,1272,99779,357.09375,144.703125,-42.609375,1296.0,-2784.0,-12509.0,-15.947663307189941,193.259033203125,-1087.43603515625,-80.8752212524414,-106.37245178222656,0.0,246,191,225,217,0.0,0.0,0.0,0
1631795353.225446,60,1288,99779,363.9609375,137.8125,-56.8125,2001.0,-3951.0,-11687.0,-8.007049560546875,215.60971069335938,-1062.6219482421875,9.130714416503906,-46.70890808105469,0.0,255,188,231,206,0.0,0.0,0.0,0
1631795353.33866,60,1299,99785,363.9609375,137.8125,-56.8125,1888.0,-3500.0,-10924.0,-30.96369171142578,191.06826782226562,-1027.6072998046875,75.258056640625,-45.75120544433594,0.0,255,182,238,202,0.0,0.0,0.0,0
1631795353.464827,59,1325,99779,360.52734375,113.6953125,-31.95703125,3474.0,-1055.0,-8626.0,-23.76620864868164,121.4930648803711,-1062.63134765625,85.36918640136719,-35.28721237182617,0.0,254,173,255,192,0.0,0.0,0.0,0
1631795353.732111,59,1345,99767,360.52734375,106.8046875,-53.26171875,4999.0,200.0,-6865.0,-5.614730358123779,162.93603515625,-1075.5958251953125,98.24311828613281,101.05923461914062,0.0,238,185,255,195,0.0,0.0,0.0,0
