time,battery,altitude,pressure,magX,magY,magZ,rotX,rotY,rotZ,ax,ay,az,vx,vy,vz,motor1,motor2,motor3,motor4,lat,lng,elevation,nbsat
1631735831.521467,94,331,99240,-171.6796875,34.453125,21.3046875,632.0,-57.0,165464.0,30.466705322265625,71.53138732910156,-1119.775634765625,-40.305152893066406,16.94664192199707,0.0,239,243,255,238,0.0,0.0,0.0,0
1631735831.624339,94,337,99236,-178.546875,41.34375,0.0,476.0,339.0,165418.0,46.70270919799805,24.968854904174805,-1122.457763671875,-31.593252182006836,11.738957405090332,0.0,242,247,246,255,0.0,0.0,0.0,0
1631735831.735811,94,429,99236,-157.9453125,27.5625,21.3046875,134.0,2009.0,163615.0,6.932298183441162,190.17974853515625,-1000.6781616210938,-81.25341796875,24.814403533935547,0.0,184,219,212,223,0.0,0.0,0.0,0
1631735831.999563,94,442,99243,-151.078125,13.78125,21.3046875,784.0,2292.0,163362.0,106.47373962402344,78.05643463134766,-960.2438354492188,-65.82637786865234,28.801868438720703,0.0,192,221,214,230,0.0,0.0,0.0,0
1631735832.185973,94,450,99243,-164.8125,34.453125,-21.3046875,607.0,2370.0,162963.0,84.44647216796875,91.71878814697266,-1011.9503784179688,-6.326074600219727,-10.691322326660156,0.0,187,232,199,246,0.0,0.0,0.0,0
1631735832.20431,94,455,99236,-154.51171875,31.0078125,-3.55078125,171.0,2546.0,162089.0,26.09878921508789,96.36720275878906,-1026.9647216796875,-26.75918197631836,-12.134450912475586,0.0,176,238,192,253,0.0,0.0,0.0,0
1631735832.246991,94,459,99227,-171.6796875,27.5625,-7.1015625,-95.0,2789.0,161596.0,85.47144317626953,123.49652862548828,-1057.0135498046875,-56.673980712890625,-5.489854335784912,0.0,177,232,201,249,0.0,0.0,0.0,0
1631735832.490565,94,466,99243,-144.2109375,20.671875,0.0,-276.0,2551.0,161255.0,102.54654693603516,100.24299621582031,-1025.940185546875,-3.923025131225586,4.1697306632995605,0.0,178,235,188,250,0.0,0.0,0.0,0
1631735832.647892,94,493,99236,-164.8125,0.0,7.1015625,-150.0,1854.0,160784.0,53.93613815307617,138.69747924804688,-1041.7548828125,22.111953735351562,1.496384620666504,0.0,164,226,171,237,0.0,0.0,0.0,0
1631735832.657902,94,465,99236,-144.2109375,20.671875,-7.1015625,108.0,1752.0,160752.0,55.13520050048828,94.11935424804688,-1066.7554931640625,-6.639002799987793,16.995609283447266,0.0,188,233,198,240,0.0,0.0,0.0,0
1631735832.734296,94,475,99233,-144.2109375,6.890625,-14.203125,591.0,1140.0,160727.0,85.59019470214844,84.02490997314453,-1045.2177734375,-10.678998947143555,24.866113662719727,0.0,178,239,189,241,0.0,0.0,0.0,0
1631735832.903756,94,480,99243,-157.9453125,13.78125,0.0,1021.0,1324.0,160733.0,43.29508972167969,96.60560607910156,-1063.3681640625,-11.840612411499023,38.834747314453125,0.0,177,241,190,235,0.0,0.0,0.0,0
1631735833.004149,94,455,99249,-147.64453125,31.0078125,3.55078125,1321.0,1474.0,160895.0,77.69310760498047,57.39546203613281,-1053.2496337890625,-26.200231552124023,31.282974243164062,0.0,198,250,214,255,0.0,0.0,0.0,0
1631735833.114634,94,505,99236,-137.34375,20.671875,14.203125,1375.0,1915.0,161006.0,65.08018493652344,84.13027954101562,-1012.054931640625,-20.51169204711914,53.77635955810547,0.0,161,218,187,218,0.0,0.0,0.0,0
1631735833.23725,94,455,99236,-154.51171875,24.1171875,-17.75390625,1616.0,1567.0,160889.0,39.84913635253906,69.39661407470703,-1084.726806640625,17.144222259521484,37.80150604248047,0.0,215,252,228,255,0.0,0.0,0.0,0
1631735833.341702,94,459,115478,-157.9453125,0.0,-7.1015625,1588.0,1837.0,161140.0,42.60884094238281,83.59346008300781,-1104.3580322265625,-27.231121063232422,68.52105712890625,0.0,197,250,221,255,0.0,0.0,0.0,0
1631735833.465745,94,477,99233,-140.77734375,17.2265625,-10.65234375,1951.0,2208.0,161208.0,83.09452056884766,53.20772171020508,-1028.6090087890625,-42.617652893066406,97.48587036132812,0.0,187,242,211,242,0.0,0.0,0.0,0
1631735833.588885,94,475,99240,-151.078125,34.453125,0.0,1813.0,2149.0,160668.0,46.084808349609375,107.94709014892578,-1017.8909301757812,-20.72295570373535,18.806434631347656,0.0,182,254,224,252,0.0,0.0,0.0,0
1631735833.840663,94,476,99258,-171.6796875,13.78125,0.0,1379.0,1840.0,160534.0,79.07542419433594,70.5832290649414,-1024.687744140625,30.03623390197754,14.492751121520996,0.0,198,254,213,255,0.0,0.0,0.0,0
1631735833.842995,94,482,99243,-171.6796875,20.671875,-7.1015625,1359.0,1613.0,160934.0,94.88262176513672,49.15315246582031,-1034.9730224609375,-25.44632339477539,21.077653884887695,0.0,199,252,212,248,0.0,0.0,0.0,0
